lm_id,name
LMPK12010288,Delphinidin 3-rutinoside-5-glucoside
LMPK12160023,Lonchocarpic acid
LMPK12010129,Cyanidin 3-rutinoside-3'-glucoside
LMPK12060042,12-Dihydrodalbinol
LMPK12120386,6'-Demethoxypraecansone B
LMFA03110087,12-J2-IsoP
LMFA11000038,13R-Methyl-6E-heneicosene
LMFA07010350,"SFE 16:3(10E,12E,14E)/2:0"
LMFA01050103,Reclassified as LMFA02000147
LMFA01050130,Reclassified as LMFA02000165
LMFA07010710,1-Ethenylhexyl butanoate
LMFA03100007,ent-15-iso-LGE2
LMSP0504AC06,Lewis a(d18:1/26:0)
LMFA01050353,Reclassified as LMFA02000231
LMFA01060065,Reclassified as LMFA02000245
LMFA11000065,"1,12Z-Pentadecadiene"
LMSP0505CU02,type II A antigen(d18:1/18:0)
LMSP0505AK04,nLc5Cer(d18:1/22:0)
LMSP03010079,SM(d18:0/12:0)
LMFA07010780,Allyl undecylenate
LMFA07010385,"SFE 18:2(2E,13Z)/2:0"
LMSP0601CA02,GalNAc-GD1a(Neu5Gc/Neu5Ac)(d18:1/18:0)
LMGP01011954,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))"
LMSP0601CB08,Neu5Ac)GD1a(d18:1/26:1(17Z))
LMFA12000311,"6R,7S-Epoxy-3Z,9Z-eicosadiene"
LMFA11000170,"4Z,8Z,11Z-Heptadecatriene"
LMSP0601DG08,KDN-GM2(d18:1/26:1(17Z))
LMFA06000176,"11Z,13-Tetradecadienal"
LMFA05000163,"3Z,6Z-Dodecadien-1-ol"
LMFA07010202,SFE 10:1(4E)/2:0
LMFA05000146,5E-Dodecen-1-ol
LMFA01060127,Reclassified as LMFA02000270
LMFA05000603,1-hydroxy-5-phenyl-3-pentanone
LMSP0601EB06,KDN-lactotetraosylceramide(d18:1/26:0)
LMGP01012072,"PC(22:4(7Z,10Z,13Z,16Z)/16:0)"
LMFA08020261,N-lauroyl glycine
LMFA03100008,15-iso-LGE2
LMFA06000225,"9Z,11Z-Hexadecadienal"
LMFA05000174,3E-Tetradecen-1-ol
LMFA05000493,"1,5Z-Octadien-3-ol"
LMFA00000015,Dideoxymycobactin
LMFA03110035,5-F2c-IsoP
LMFA01020291,Valproic acid
LMSP02010022,Cer(d18:2/14:0)
LMSP03010042,SM(d16:1/18:0)
LMSP03010068,SM(d19:1/20:0)
LMFA04000056,"14R,21S-diHDHA"
LMGL01020030,2-Octylglycerol
LMSP03010051,SM(d19:1/17:1)
LMGP01060040,PC(O-16:0/0:0)
LMSP0601AS08,GD1a(d18:1/26:1(17Z))
LMFA01030862,"21:2(5Z,14Z)"
LMGP01011641,"PC(18:3(6Z,9Z,12Z)/13:0)"
LMST04030197,"(25R)-3alpha,7alpha,12alpha,24S-tetrahydroxy-5beta-cholestan-26-oic acid"
LMST04030190,"(25S)-2beta,3alpha,7alpha,12alpha-tetrahydroxy-5beta-cholestan-26-oic acid"
LMGP04050014,"PG(18:2(9Z,12Z)/0:0)"
LMGP10050017,"PA(18:2(9Z,12Z)/0:0)"
LMGP01011621,"PC(18:2(9Z,12Z)/17:0)"
LMGP01011672,"PC(18:3(9Z,12Z,15Z)/13:0)"
LMFA11000199,"11,15-Dimethylpentatriacontane"
LMFA01050418,Axillarenic acid
LMFA01020374,17:1(12)(7Me)
LMGP01011550,"PC(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMGP01011568,"PC(17:2(9Z,12Z)/19:1(9Z))"
LMGP01011620,"PC(18:2(9Z,12Z)/16:1(9Z))"
LMGP01011758,PC(19:1(9Z)/14:0)
LMGP01011768,PC(19:1(9Z)/18:1(9Z))
LMGP01012058,"PC(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))"
LMGP01012071,"PC(22:4(7Z,10Z,13Z,16Z)/15:1(9Z))"
LMGP01011588,"PC(18:0/18:3(6Z,9Z,12Z))"
LMPR0102090001,(-)-Menthol
LMGP01020201,"PC(O-18:0/17:2(9Z,12Z))"
LMGP01020206,"PC(O-18:0/18:4(6Z,9Z,12Z,15Z))"
LMGP02010366,"PE(12:0/18:2(9Z,12Z))"
LMGP02010392,"PE(13:0/18:3(6Z,9Z,12Z))"
LMPK12140087,Plathymenin
LMGP02010412,"PE(14:0/18:3(6Z,9Z,12Z))"
LMGP02010459,"PE(15:0/18:3(6Z,9Z,12Z))"
LMGP02010533,"PE(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
LMGP02010618,"PE(17:2(9Z,12Z)/22:2(13Z,16Z))"
LMGP02010499,PE(15:1(9Z)/21:0)
LMGP02010546,"PE(17:0/18:2(9Z,12Z))"
LMGP02010962,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/12:0)"
LMGP02010916,"PE(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))"
LMGP01030060,"PC(P-18:0/18:3(9Z,12Z,15Z))"
LMGP02010553,"PE(17:0/20:2(11Z,14Z))"
LMGP02010600,"PE(17:2(9Z,12Z)/17:1(9Z))"
LMGP02010872,"PE(20:2(11Z,14Z)/13:0)"
LMGP02010920,"PE(20:3(8Z,11Z,14Z)/19:1(9Z))"
LMGP02010964,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)"
LMFA01090085,"9,10,12,13-tetrabromo-stearic acid"
LMGP02010605,"PE(17:2(9Z,12Z)/18:3(9Z,12Z,15Z))"
LMFA05000509,Decan-2R-ol
LMGP02011213,PE(17:0/17:0)
LMGP02011048,PE(22:1(11Z)/17:0)
LMGP02011254,PE(13:0/19:0)
LMGP02050022,"PE(20:3(8Z,11Z,14Z)/0:0)"
LMFA11000228,12-Methylheptacosane
LMGP02010980,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:0)"
LMGP02011029,PE(22:0/19:1(9Z))
LMGP02020068,PE(O-20:0/17:0)
LMGP02011165,PE(22:0/12:0)
LMGP02011168,PE(21:0/14:0)
LMGP02011188,PE(19:0/12:0)
LMGP02011256,PE(13:0/15:0)
LMGP06010684,PI(22:0/19:1(9Z))
LMPK12140100,Falciformin
LMPK12140106,Haplanthin
LMPK12140110,Kushenol A
LMPK12140113,Exiguaflavanone F
LMPK12140114,Exiguaflavanone M
LMGP03010190,"PS(15:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
LMGL03015371,"TG(15:1(9Z)/16:0/20:3(8Z,11Z,14Z))[iso6]"
LMGP10010411,"PA(18:3(9Z,12Z,15Z)/20:0)"
LMGP02020100,"PE(O-16:0/18:2(9Z,12Z))"
LMFA11000268,13-Methyltetratriacontane
LMFA11000311,1-Decene
LMGP10010614,"PA(20:3(8Z,11Z,14Z)/22:1(11Z))"
LMGP10010749,PA(22:1(11Z)/21:0)
LMFA01020130,"2,7-dimethyl-6-nonenoic acid"
LMGP10010780,"PA(22:2(13Z,16Z)/21:0)"
LMGP10020054,"PA(O-20:0/18:2(9Z,12Z))"
LMGP10030001,PA(P-16:0/12:0)
LMGP10030002,PA(P-16:0/13:0)
LMGP10030008,PA(P-16:0/16:1(9Z))
LMPK12140147,Chamanetin
LMPK12140158,Lumaflavanone C
LMGP10010145,"PA(15:0/18:3(9Z,12Z,15Z))"
LMPK12111487,Gardenin E
LMGP10010457,PA(19:0/17:0)
LMGP10010607,"PA(20:3(8Z,11Z,14Z)/20:1(11Z))"
LMGP10030068,PA(P-20:0/18:1(9Z))
LMGP10010579,"PA(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))"
LMGP10030083,PA(P-20:0/22:1(11Z))
LMGP10020080,"PA(O-16:0/18:3(6Z,9Z,12Z))"
LMGP10050035,"PA(18:3(9Z,12Z,15Z)/0:0)"
LMGP10010923,PA(14:0/22:0)
LMGP10010930,PA(14:0/18:0)
LMST01010294,Hipposterol
LMFA11000388,"3,7-Dimethylundecane"
LMFA11000650,cis-1-ethyl-4-methycyclohexane
LMST01010338,Nebrosteroid K
LMGP06010161,PI(16:0/14:1(9Z))
LMFA06000255,"(2E,4Z,7Z)-2,4,7-Tridecatrienal"
LMGP04010239,PG(17:0/20:1(11Z))
LMGP04010240,"PG(17:0/20:2(11Z,14Z))"
LMGP04010264,PG(17:1(9Z)/19:0)
LMGP04010344,"PG(18:2(9Z,12Z)/15:0)"
LMST01080010,Gitogenin
LMPR01090026,all-trans-4-oxoretinoic acid
LMSP0601BM01,GM1alpha(d18:1/16:0)
LMGP06010359,"PI(18:3(6Z,9Z,12Z)/21:0)"
LMGP06010707,"PI(22:1(11Z)/18:2(9Z,12Z))"
LMGP04010427,"PG(18:4(6Z,9Z,12Z,15Z)/14:0)"
LMGP04010386,"PG(18:3(6Z,9Z,12Z)/20:1(11Z))"
LMGP03010182,"PS(15:1(9Z)/20:2(11Z,14Z))"
LMSP0601BL01,9-O-acetyl GTb1(d18:1/16:0)
LMSP0601BL04,9-O-acetyl GTb1(d18:1/22:0)
LMSP0601BL08,9-O-acetyl GTb1(d18:1/26:1(17Z))
LMGP03010117,PS(14:1(9Z)/17:1(9Z))
LMFA11000441,"5,17-Dimethylpentacosane"
LMGP04010693,PG(21:0/20:1(11Z))
LMGP03010168,PS(15:1(9Z)/16:1(9Z))
LMFA01020093,lambda isostearic acid
LMFA11000460,5-Methylheptadecane
LMGP03010230,PS(17:0/16:1(9Z))
LMGP03010309,PS(18:0/14:1(9Z))
LMGP03010324,PS(18:1(9Z)/14:1(9Z))
LMGP03010510,"PS(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMGP04010960,"PG(18:1(9Z)/18:2(9Z,12Z))"
LMGP03010263,"PS(17:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
LMGP03010283,"PS(17:2(9Z,12Z)/15:1(9Z))"
LMGP03010488,PS(19:1(9Z)/17:0)
LMGP03010536,PS(20:1(11Z)/17:0)
LMGP03020002,PS(O-16:0/13:0)
LMGP03020017,"PS(O-16:0/22:4(7Z,10Z,13Z,16Z))"
LMFA02000126,DL-8-hydroxy stearic acid
LMGP03010879,"PS(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
LMGP03010477,"PS(19:0/22:2(13Z,16Z))"
LMGP03050019,PS(19:1(9Z)/0:0)
LMGP03010719,"PS(22:0/20:4(5Z,8Z,11Z,14Z))"
LMGP03010721,PS(22:0/21:0)
LMGP03010811,"PS(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
LMGP03010880,"PS(18:1(9Z)/18:3(9Z,12Z,15Z))"
LMGP03030015,"PS(P-16:0/18:4(6Z,9Z,12Z,15Z))"
LMST01080043,Epidiosgenin
LMFA03110237,5-epi-12-D2c-IsoP
LMST01080030,Protometagenin
LMST01160004,Minabeolide-3
LMFA01070052,"8R,9R-epoxy-octadec-4,6,16-triynoic acid"
LMGP03020055,"PS(O-20:0/18:3(9Z,12Z,15Z))"
LMGP03030011,"PS(P-16:0/17:2(9Z,12Z))"
LMGP03050027,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)"
LMGP03010877,"PS(18:2(9Z,12Z)/16:0)"
LMST01080036,Neotokorogenin
LMFA11000475,6-Methyltetradecane
LMFA05000314,Reclassified to LMFA07010266
LMGP03060002,PS(O-18:0/0:0)
LMSL03000047,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03000539,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))"
LMGP03010948,PS(20:0/20:1(11Z))
LMFA01020164,3-methyl-pentadecanoic acid
LMSL03000403,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMFA11000527,"8,24-Tritricontadiene"
LMST01040184,Theonellasterol E
LMFA07010521,SFE 2:0/8:0(4Me)
LMFA05000319,Reclassified to LMFA07010271
LMFA05000331,Reclassified to LMFA07010283
LMFA05000348,Reclassified to LMFA07010300
LMFA05000364,Reclassified to LMFA07010316
LMSL03000864,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))"
LMSL03000978,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMST01010319,Thornasterol A
LMSL03000346,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S])/24:0(2Me[R],3OH[R],4Me[S],6Me[S]))"
LMGL02010508,"DG(18:4(6Z,9Z,12Z,15Z)/20:0/0:0)[iso2]"
LMSL03000613,"PAT16(24:0(2Me[R],3OH[R],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))"
LMFA03110136,8-epi-15-J2t-IsoP
LMFA02020024,Reclassified as LMFA02000105
LMFA02020028,Reclassified as LMFA02000109
LMFA02020091,Reclassified as LMFA02000172
LMFA02020107,Reclassified as LMFA02000188
LMFA02020111,Reclassified as LMFA02000192
LMFA02020117,Reclassified as LMFA02000198
LMFA01040068,Reclassified as LMFA02000115
LMFA07010093,Lauryl linolenate
LMFA07010121,Palmitoleyl linolenate
LMFA02000119,10-HpOME
LMFA07010074,14-methyl-hexadecanyl tetradecanoate
LMFA03110155,"8,11-diepi-8-F2t-IsoP"
LMFA07010039,Stearyl laurate
LMFA07010081,11-methyl-tridecanyl 16-methyl-heptadecanoate
LMFA07010125,Palmityl linolenate
LMFA02000065,10R-HODE
LMSL03001074,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))"
LMST01080093,9(11)-dehydroxyhecogenin
LMFA01030976,3-chloromuconic acid
LMGL02010527,DG(19:1(9Z)/18:0/0:0)[iso2]
LMGL03012658,"TG(12:0/12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]"
LMGL03012694,TG(13:0/13:0/15:1(9Z))[iso3]
LMGL03012741,"TG(13:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]"
LMGL03012825,"TG(14:1(9Z)/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso3]"
LMGL02010512,"DG(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]"
LMFA01020051,"4,16-dimethyl-octadecanoic acid"
LMFA01050475,2-dehydro-3-deoxy-D-gluconic acid
LMGL03012761,TG(14:0/14:0/18:0)[iso3]
LMGL03013206,"TG(12:0/13:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03012949,"TG(15:1(9Z)/15:1(9Z)/22:2(13Z,16Z))[iso3]"
LMGL03013097,"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso3]"
LMGL03012846,TG(14:1(9Z)/17:0/17:0)[iso3]
LMGL03012944,"TG(15:1(9Z)/15:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3]"
LMSP0502AB04,Globoside I/Cytolipin K(d18:1/22:0)
LMGL03013317,"TG(12:0/15:1(9Z)/22:2(13Z,16Z))[iso6]"
LMGL03013430,"TG(12:0/17:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]"
LMGL03013526,"TG(12:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
LMGL03013528,"TG(12:0/18:3(9Z,12Z,15Z)/21:0)[iso6]"
LMGL03013559,TG(12:0/19:0/21:0)[iso6]
LMGL03013340,TG(12:0/16:0/22:0)[iso6]
LMSP0502AB01,Globoside I/Cytolipin K(d18:1/16:0)
LMSP0502AB08,Globoside I/Cytolipin K(d18:1/26:1(17Z))
LMFA04020450,"(7S,10R,13R)-d8-11-NeuroF[11R,14S]"
LMGL03013717,TG(13:0/14:1(9Z)/20:0)[iso6]
LMGL03013597,"TG(12:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
LMGL03013623,"TG(12:0/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6]"
LMGL03013649,"TG(12:0/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03013668,"TG(12:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03013690,"TG(13:0/14:0/20:2(11Z,14Z))[iso6]"
LMGL03013904,"TG(13:0/17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03014091,"TG(13:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMPR0102070002,Secologanin
LMGL03014480,"TG(14:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03014108,"TG(13:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03014139,TG(14:0/14:1(9Z)/16:0)[iso6]
LMGL03014182,"TG(14:0/15:0/20:2(11Z,14Z))[iso6]"
LMFA05000561,(E)-4-Hexen-1-ol
LMSP0502AE01,SSEA-3 antigen(d18:1/16:0)
LMGL03014307,"TG(14:0/17:1(9Z)/20:2(11Z,14Z))[iso6]"
LMGL03014169,TG(14:0/15:0/17:0)[iso6]
LMGL03014224,"TG(14:0/16:0/17:2(9Z,12Z))[iso6]"
LMGL03014321,"TG(14:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]"
LMGL03014406,"TG(14:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6]"
LMGL03014464,"TG(14:0/19:0/22:4(7Z,10Z,13Z,16Z))[iso6]"
LMSP0502AE05,SSEA-3 antigen(d18:1/24:0)
LMSP0502AE07,SSEA-3 antigen(d18:1/24:1(15Z))
LMGL03014572,TG(14:1(9Z)/15:0/15:1(9Z))[iso6]
LMGL03014593,TG(14:1(9Z)/15:0/22:0)[iso6]
LMFA05000695,Pravastatin
LMFA04020481,"(5S,8R,11R)-d9-4-NeuroF[4S,7S]"
LMSP0502AE08,SSEA-3 antigen(d18:1/26:1(17Z))
LMFA03070001,5S-HpEPE
LMFA05000698,Squamone
LMSP0502AI08,type IV H(d18:1/26:1(17Z))
LMSP0502AJ01,type IV A antigen(d18:1/16:0)
LMFA05000624,3-(Hydroxymethyl)-2-octanone
LMST01031138,20:2-Glc-Campesterol
LMPR0103010005,Nerolidol
LMFA07010810,cis-3-Octenyl propionate
LMFA07010940,Methyl 2E-hexenoate
LMFA07070010,(11Z)-eicoseneoylcarnitine
LMST01020049,20:0 Sitosterol ester
LMSP02010069,Cer(d14:1(4E)/20:1(11Z)(2OH))
LMST01010372,16:2-Glc-Cholesterol
LMSP02020027,Cer(d20:0/24:0)
LMFA02020205,"(+)-9,10-dihydrojasmonic acid"
LMFA01170133,(Z)-5-oxohex-2-enedioic acid
LMFA07050079,CoA(18:0(3Ke))
LMST04060023,Norlithocholic acid
LMGP01012149,"PC(18:1(11Z)/18:2(9Z,12Z))"
LMGP01012180,"PC(18:3(9Z,12Z,15Z)/22:1(13Z))"
LMSP0501AA48,GlcCer(d15:1/22:0)
LMFA01020076,Isocaproic acid
LMGP01012235,"PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))"
LMFA07010949,Methyl 3-mercaptobutanoate
LMFA07010767,5-Octenyl propanoate
LMFA07070022,"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine"
LMSP03030087,MIPC(d20:0/22:0(2OH))
LMST01040226,16:1-Glc-Stigmasterol
LMST01040221,20:2-Glc-Sitosterol
LMFA07050002,Palmitoyl CoA
LMPK12050228,4'-O-Methylderrone
LMFA07050033,3-hydroxymyristoyl-CoA
LMGP12010093,"CL(1'-[16:0/18:1(9Z)],3'-[18:1(9Z)/18:1(9Z)])"
LMST05010061,3-alpha-hydroxy-5-alpha-androstane-17-one 3-D-glucuronide
LMGP01050137,1-linoleoyl-sn-glycero-3-phosphocholine
LMFA04020188,"(7R,11S,14R)-d8-10-NeuroF[10R,13R]"
LMGP12010124,"CL(1'-[16:0/18:2(9Z,12Z)],3'-[18:0/18:2(9Z,12Z)])"
LMGP12010343,"CL(1'-[18:0/18:2(9Z,12Z)],3'-[18:1(9Z)/16:0])"
LMGP12010193,"CL(1'-[16:0/20:4(5Z,8Z,11Z,14Z)],3'-[18:0/16:0])"
LMGP12010241,"CL(1'-[18:0/16:0],3'-[18:2(9Z,12Z)/16:0])"
LMGP12010284,"CL(1'-[18:0/18:0],3'-[20:0/18:0])"
LMGP12010707,"CL(1'-[18:2(9Z,12Z)/18:0],3'-[18:1(9Z)/20:0])"
LMFA08020216,"N-(9,12-octadecadienoyl)-glutamine"
LMGP12010442,"CL(1'-[18:1(9Z)/16:0],3'-[16:0/18:2(9Z,12Z)])"
LMGP12010519,"CL(1'-[18:1(9Z)/18:1(9Z)],3'-[18:0/18:1(9Z)])"
LMFA04010166,ent-7-epi-7-D4c-NeuroP
LMGP12010550,"CL(1'-[18:1(9Z)/18:2(9Z,12Z)],3'-[16:0/18:2(9Z,12Z)])"
LMFA07050175,2E-Decenoyl-CoA
LMGP12010385,"CL(1'-[18:0/20:0],3'-[18:2(9Z,12Z)/16:0])"
LMGP12010643,"CL(1'-[18:1(9Z)/20:4(5Z,8Z,11Z,14Z)],3'-[20:0/16:0])"
LMFA04020240,"(4S,7S,11S)-d9-5-NeuroF[5S,8S]"
LMPR0103090029,Elephantopinolide L
LMSP0502AD07,Para-Forssman x3b(d18:1/24:1(15Z))
LMGP12010841,"CL(1'-[18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)],3'-[18:0/16:0])"
LMFA04020253,"(4R,8S,11S)-d5-7-NeuroF[7S,10S]"
LMGP12010903,"CL(1'-[20:0/16:0],3'-[20:4(5Z,8Z,11Z,14Z)/18:1(9Z)])"
LMGP12010904,"CL(1'-[20:0/16:0],3'-[20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)])"
LMGP12010990,"CL(1'-[20:0/18:2(9Z,12Z)],3'-[18:0/20:4(5Z,8Z,11Z,14Z)])"
LMGP12011041,"CL(1'-[20:0/20:0],3'-[20:0/18:1(9Z)])"
LMGP12011097,"CL(1'-[20:4(5Z,8Z,11Z,14Z)/16:0],3'-[18:0/20:0])"
LMFA04020261,"(4S,8R,11S)-d5-7-NeuroF[7S,10S]"
LMFA04020367,"(11S,14S,17S)-d15-10-NeuroF[10R,13S]"
LMGP12011179,"CL(1'-[20:4(5Z,8Z,11Z,14Z)/18:1(9Z)],3'-[18:2(9Z,12Z)/18:1(9Z)])"
LMPR0102070024,Iridotrial glucoside
LMFA07050018,3-oxo-hexanoyl-CoA
LMFA01031038,Phlomic acid
LMFA02050001,"(9Z,11E)-12-((3S,5R)-5-((R)-1-hydroxypropyl)-1,2-dioxolan-3-yl)dodeca-9,11-dienoic acid"
LMFA03140005,19-hydroxy-Resolvin E1
LMGP15010180,PIM4(19:0/18:0)
LMPK15020005,"3-((8Z,11Z)-pentadeca-8,11,14-trien-1-yl)catechol"
LMGP12011290,"CL(1'-[20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)],3'-[18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)])"
LMGP15010145,"PIM3(19:2(9Z,12Z)/18:1(9Z))"
LMGP15010059,"PIM2(17:0/16:2(9Z,12Z))"
LMFA02000309,9-hydroxy-11Z-Octadecenoic acid
LMFA02000313,"9R,12R,13S-Trihydroxy-10E,15Z-octadecadienoic acid"
LMFA07030003,Type IV cyanolipid 18:0 ester
LMFA07050373,Tetradecanoyl-CoA
LMFA01140055,2-Cyclopentene-1S-tridecanoic acid
LMFA04020026,"(13R,17S,20R)-d14-16-NeuroF[16S,19R]"
LMFA04020029,"(13R,17S,20S)-d14-16-NeuroF[16S,19S]"
LMPK12060001,Rotenone
LMFA04020086,"(10R,13R,17S)-d15-11-NeuroF[11R,14S]"
LMFA04020103,"(10S,13R,17S)-d15-11-NeuroF[11S,14R]"
LMFA04020186,"(7R,11S,14R)-d8-10-NeuroF[10S,13R]"
LMFA02030037,16-D1c-PhytoP
LMFA03110178,8-epi-5-E2t-IsoP
LMFA03110235,"ent-5,8-diepi-5-D2c-IsoP"
LMFA03130021,"(5R,9S,12S)-d6-8-IsoF[8s,11S]"
LMFA03130082,"(8R,11S,14R)-d9-12-IsoF[12R,15S]"
LMFA03130126,"(6S,9R,12S)-d10-5-IsoF[5S,8R]"
LMFA03130176,"(8R,11R,15S)-d13-9-IsoF[9S,12S]"
LMFA03130194,"(8S,11S,15R)-d13-9-IsoF[9R,12S]"
LMFA03130264,"(5S,8S,12S)-d10-6-IsoF[6S,9S]"
LMFA04020509,"(4R,7S,10S)-d5-8-NeuroF[8R,11R]"
LMFA04010216,16-epi-13-D4t-NeuroP
LMFA04010358,14-epi-14-E4t-NeuroP
LMFA04010245,"10,17-diepi-17-D4c-NeuroP"
LMFA04010252,ent-13-epi-20-D4c-NeuroP
LMFA04010257,"ent-13,20-diepi-20-D4t-NeuroP"
LMFA04010263,20-D4c-NeuroP
LMFA04010290,7-epi-7-E4t-NeuroP
LMFA04010291,ent-7-epi-7-E4t-NeuroP
LMFA04010232,7-epi-14-D4t-NeuroP
LMFA04010045,ent-13-epi-10-F4t-NeuroP
LMFA04010206,ent-13-D4c-NeuroP
LMFA04010372,"10,17-diepi-17-E4t-NeuroP"
LMFA01150029,"10-(3,4-dimethyl-5-pentylfuran-2-yl)-decanoic acid"
LMFA01020024,Isocerotic acid
LMFA04010027,ent-7-F4t-NeuroP
LMFA03000017,"Ethyl-(5S,12S)-diacetoxy-(6E,8E,10E,14Z)-eicosatetraenoate"
LMFA01020026,Isomontanic acid
LMFA03110328,14-F2c-dihomo-IsoP
LMFA03090015,"Methyl-(10S)-hydroxy-(11S,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate"
LMFA01100064,Myristamide
LMFA04010426,ent-11-epi-11-A4-NeuroP
LMFA03110297,10-epi-7-F2t-dihomo-IsoP
LMFA03110314,13-epi-10-F2c-dihomo-IsoP
LMFA12000373,"(6-(but-3-en-1-yn-1-yl)-1,2-dithiin-3-yl)methanol"
LMGP20060009,PHOHA-PG
LMGP20010025,OOB-PC
LMGP20010031,OKOHA-PC
LMFA00000034,13-dimethylarsinoyl-tridecanoic acid
LMFA06000269,"2E,4E,6E,8E,10E,12E,14E,16E,18E,20E,22E.24E,26E-hexacosadodecaenal"
LMFA01160033,2-tetracosyl-3-hydroxy-pentatriaconta-16Z-enoic acid
LMFA01160041,2-tetracosyl-3-hydroxy-pentatriaconta-18Z-enoic acid
LMFA01160102,"2-tetracosyl-3-hydroxy-28,29-epoxy-30-methyl-octatetracontanoic acid"
LMFA01160105,"2-eicosyl-3-hydroxy-32,33-epoxy-34-methyl-dopentacontanoic acid"
LMFA06000270,"2E,4E,6E,8E,10E,12E,14E,16E-octadecaoctaenal"
