lm_id,lm_name,refmet_standardized_name,refmet_formula,refmet_exact_mass,refmet_super_class,refmet_main_class,refmet_sub_class,refmet_pubchem_cid,refmet_chebi_id,refmet_hmdb_id,refmet_lm_id,refmet_kegg_id,refmet_inchi_key,refmet_id,lm_id_mismatch
LMGL03015089,TG(15:0/17:1(9Z)/20:0)[iso6],,,,,,,,,,,,,,False
LMGL03015091,"TG(15:0/17:1(9Z)/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015093,"TG(15:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015094,"TG(15:0/17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015095,TG(15:0/17:1(9Z)/21:0)[iso6],,,,,,,,,,,,,,False
LMFA01030077,trans-vaccenic acid,trans-Vaccenic acid,C18H34O2,282.2559,Fatty Acyls,Fatty acids,Unsaturated FA,5281127,28727,HMDB0003231,LMFA01030077,C08367,UWHZIFQPPBDJPM-BQYQJAHWSA-N,RM0152793,False
LMGL03015103,"TG(15:0/17:2(9Z,12Z)/18:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015096,TG(15:0/17:1(9Z)/22:0)[iso6],,,,,,,,,,,,,,False
LMGL04010009,"MGMG(16:3(7Z,10Z,13Z)/0:0)",,,,,,,,,,,,,,False
LMGL03015097,TG(15:0/17:1(9Z)/22:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015100,"TG(15:0/17:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015104,"TG(15:0/17:2(9Z,12Z)/18:1(9Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015105,"TG(15:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015106,"TG(15:0/17:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015107,"TG(15:0/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMFA01030073,9-elaidic acid,Elaidic acid,C18H34O2,282.2559,Fatty Acyls,Fatty acids,Unsaturated FA,637517,27997,HMDB0000573,LMFA01030073,C01712,ZQPPMHVWECSIRJ-MDZDMXLPSA-N,RM0153285,False
LMGL03015115,"TG(15:0/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015108,"TG(15:0/17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015120,"TG(15:0/17:2(9Z,12Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015111,"TG(15:0/17:2(9Z,12Z)/20:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015113,"TG(15:0/17:2(9Z,12Z)/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015116,"TG(15:0/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015117,"TG(15:0/17:2(9Z,12Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015118,"TG(15:0/17:2(9Z,12Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015119,"TG(15:0/17:2(9Z,12Z)/22:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015127,"TG(15:0/18:0/18:3(6Z,9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015133,TG(15:0/18:0/20:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015126,"TG(15:0/18:0/18:2(9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015122,"TG(15:0/17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015125,TG(15:0/18:0/18:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015128,"TG(15:0/18:0/18:3(9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015129,"TG(15:0/18:0/18:4(6Z,9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015130,TG(15:0/18:0/19:0)[iso6],,,,,,,,,,,,,,False
LMGL03015131,TG(15:0/18:0/19:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015134,"TG(15:0/18:0/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015136,"TG(15:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6]","TG 15:0/18:0/20:4(5Z,8Z,11Z,14Z)",C56H100O6,868.7520,Glycerolipids,Triradylglycerols,TAG,56938920,,,LMGL03015136,,YNBYDMOKHWTIOZ-AMXMSOOLSA-N,RM0175575,False
LMFA06000201,"11E,13Z-Hexadecadienal",,,,,,,,,,,,,,False
LMGL03015138,TG(15:0/18:0/21:0)[iso6],,,,,,,,,,,,,,False
LMGL03015137,"TG(15:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015140,TG(15:0/18:0/22:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015141,"TG(15:0/18:0/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015142,"TG(15:0/18:0/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015145,"TG(15:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015146,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))[iso6]","TG 15:0/18:1(9Z)/18:2(9Z,12Z)",C54H98O6,842.7363,Glycerolipids,Triradylglycerols,TAG,53481040,,HMDB0011708,LMGL03015146,,AFUGNQFGFOCTMS-GBFVOJRPSA-N,RM0175578,False
LMGL03015148,"TG(15:0/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMFA06000194,14-Methyl-8E-hexadecenal,,,,,,,,,,,,,,False
LMGL03015151,TG(15:0/18:1(9Z)/19:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015161,"TG(15:0/18:1(9Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMFA05000162,"3Z,6E,8E-Dodecatrien-1-ol",,,,,,,,,,,,,,False
LMGL03015152,TG(15:0/18:1(9Z)/20:0)[iso6],,,,,,,,,,,,,,False
LMGL03015153,TG(15:0/18:1(9Z)/20:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015154,"TG(15:0/18:1(9Z)/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015157,"TG(15:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015158,TG(15:0/18:1(9Z)/21:0)[iso6],TG 15:0/18:1(9Z)/21:0,C57H108O6,888.8146,Glycerolipids,Triradylglycerols,TAG,56938940,,,LMGL03015158,,NEAHGGPBLCTQSD-UOKGUWELSA-N,RM0175579,False
LMGL03015159,TG(15:0/18:1(9Z)/22:0)[iso6],,,,,,,,,,,,,,False
LMGL03015162,"TG(15:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015164,"TG(15:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMFA01031090,10-Octadecenoic acid,,,,,,,,,,,,,,False
LMGL03015177,"TG(15:0/18:2(9Z,12Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015166,"TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015168,"TG(15:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015170,"TG(15:0/18:2(9Z,12Z)/19:1(9Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015172,"TG(15:0/18:2(9Z,12Z)/20:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015174,"TG(15:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015175,"TG(15:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015176,"TG(15:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL04010007,SQMG(0:0/16:1(13Z)),,,,,,,,,,,,,,False
LMFA06000135,"4E,8-Nonadienal",,,,,,,,,,,,,,False
LMGL03015188,"TG(15:0/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015178,"TG(15:0/18:2(9Z,12Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015180,"TG(15:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015181,"TG(15:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015183,"TG(15:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015186,"TG(15:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015189,"TG(15:0/18:3(6Z,9Z,12Z)/20:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015199,"TG(15:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015190,"TG(15:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015192,"TG(15:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015195,"TG(15:0/18:3(6Z,9Z,12Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015196,"TG(15:0/18:3(6Z,9Z,12Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015198,"TG(15:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015200,"TG(15:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015201,"TG(15:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015213,"TG(15:0/18:3(9Z,12Z,15Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015258,TG(15:0/19:1(9Z)/22:0)[iso6],,,,,,,,,,,,,,False
LMGL03015204,"TG(15:0/18:3(9Z,12Z,15Z)/19:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015210,"TG(15:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015206,"TG(15:0/18:3(9Z,12Z,15Z)/20:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015207,"TG(15:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015209,"TG(15:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015212,"TG(15:0/18:3(9Z,12Z,15Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015218,"TG(15:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015221,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015215,"TG(15:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015246,"TG(15:0/19:0/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015219,"TG(15:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015222,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015223,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015225,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015238,TG(15:0/19:0/20:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015235,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015237,TG(15:0/19:0/20:0)[iso6],,,,,,,,,,,,,,False
LMGL03015226,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015231,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015236,TG(15:0/19:0/19:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015227,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015228,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015229,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015232,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMFA01030068,7Z-octadecenoic acid,7Z-Octadecenoic acid,C18H34O2,282.2559,Fatty Acyls,Fatty acids,Unsaturated FA,5282755,,HMDB0062242,LMFA01030068,,RVUCYJXFCAVHNC-QXMHVHEDSA-N,RM0189245,False
LMGL03015242,"TG(15:0/19:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015249,"TG(15:0/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015252,TG(15:0/19:1(9Z)/20:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015253,"TG(15:0/19:1(9Z)/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015241,"TG(15:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015251,TG(15:0/19:1(9Z)/20:0)[iso6],,,,,,,,,,,,,,False
LMGL03015239,"TG(15:0/19:0/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015243,TG(15:0/19:0/21:0)[iso6],,,,,,,,,,,,,,False
LMGL03015244,TG(15:0/19:0/22:0)[iso6],,,,,,,,,,,,,,False
LMGL03015245,TG(15:0/19:0/22:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015250,"TG(15:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015257,TG(15:0/19:1(9Z)/21:0)[iso6],,,,,,,,,,,,,,False
LMGL03015262,"TG(15:0/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015254,"TG(15:0/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015255,"TG(15:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015256,"TG(15:0/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015261,"TG(15:0/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015357,TG(15:1(9Z)/16:0/17:0)[iso6],,,,,,,,,,,,,,False
LMGL03015264,"TG(15:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015265,TG(15:0/20:0/20:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015266,"TG(15:0/20:0/20:2(11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL04010008,"MGMG(16:2(7Z,10Z)/0:0)",,,,,,,,,,,,,,False
LMGL03015277,"TG(15:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015267,"TG(15:0/20:0/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015269,"TG(15:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015275,"TG(15:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015276,"TG(15:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015279,"TG(15:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015281,"TG(15:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMFA01030519,"4,7-octadecadiynoic acid",,,,,,,,,,,,,,False
LMGL03015292,"TG(15:0/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015285,"TG(15:0/20:1(11Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015286,"TG(15:0/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015289,"TG(15:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015290,"TG(15:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015291,"TG(15:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015293,"TG(15:0/20:2(11Z,14Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015282,TG(15:0/20:1(11Z)/21:0)[iso6],,,,,,,,,,,,,,False
LMGL03015299,"TG(15:0/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015296,"TG(15:0/20:2(11Z,14Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015298,"TG(15:0/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015300,"TG(15:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015301,"TG(15:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015303,"TG(15:0/20:3(8Z,11Z,14Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015304,"TG(15:0/20:3(8Z,11Z,14Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015302,"TG(15:0/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",,,,,,,,,,,,,,False
LMGL04010010,"MGMG(18:2(9Z,12Z)/0:0)",,,,,,,,,,,,,,False
LMGL03015310,"TG(15:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015308,"TG(15:0/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015309,"TG(15:0/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015313,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015366,TG(15:1(9Z)/16:0/19:0)[iso6],,,,,,,,,,,,,,False
LMGL03015314,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015315,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015318,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015312,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015319,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015320,"TG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015321,"TG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6]",,,,,,,,,,,,,,False
LMGL03015324,"TG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015329,TG(15:0/21:0/22:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015330,"TG(15:0/21:0/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGP01010539,PC(15:0/18:0),PC 15:0/18:0,C41H82NO8P,747.5778,Glycerophospholipids,Glycerophosphocholines,PC,11787533,134075,HMDB0007937,LMGP01010539,,SKPMPGXBXHJZPS-LDLOPFEMSA-N,RM0133538,False
LMGL03015322,"TG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6]",,,,,,,,,,,,,,False
LMGP01010466,PC(13:0/21:0),PC 13:0/21:0,C42H84NO8P,761.5935,Glycerophospholipids,Glycerophosphocholines,PC,24778600,,,LMGP01010466,,YNAVPMYVEPIOMV-RRHRGVEJSA-N,RM0173966,False
LMGL03015333,"TG(15:0/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015331,"TG(15:0/21:0/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015334,"TG(15:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015335,TG(15:0/22:0/22:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015336,"TG(15:0/22:0/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015339,"TG(15:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015340,"TG(15:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015341,"TG(15:0/22:1(11Z)/22:2(13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015342,"TG(15:0/22:1(11Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMFA06000184,"9Z,12E-Tetradecadienal",,,,,,,,,,,,,,False
LMGL03015344,"TG(15:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015346,"TG(15:0/22:2(13Z,16Z)/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015349,"TG(15:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015350,"TG(15:0/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015351,"TG(15:0/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015353,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015356,TG(15:1(9Z)/16:0/16:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015359,"TG(15:1(9Z)/16:0/17:2(9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015360,TG(15:1(9Z)/16:0/18:0)[iso6],,,,,,,,,,,,,,False
LMGL03015363,"TG(15:1(9Z)/16:0/18:3(6Z,9Z,12Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015365,"TG(15:1(9Z)/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015368,TG(15:1(9Z)/16:0/20:0)[iso6],,,,,,,,,,,,,,False
LMGL03015369,TG(15:1(9Z)/16:0/20:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015361,TG(15:1(9Z)/16:0/18:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015367,TG(15:1(9Z)/16:0/19:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015383,TG(15:1(9Z)/16:1(9Z)/17:1(9Z))[iso6],TG 15:1(9Z)/16:1(9Z)/17:1(9Z),C51H92O6,800.6894,Glycerolipids,Triradylglycerols,TAG,56939165,,,LMGL03015383,,ZRMRBWVANDDZBT-RSZXXVIDSA-N,RM0175621,False
LMGL03015372,"TG(15:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015374,TG(15:1(9Z)/16:0/21:0)[iso6],,,,,,,,,,,,,,False
LMGL03015375,TG(15:1(9Z)/16:0/22:0)[iso6],,,,,,,,,,,,,,False
LMGL03015376,TG(15:1(9Z)/16:0/22:1(11Z))[iso6],,,,,,,,,,,,,,False
LMGL03015378,"TG(15:1(9Z)/16:0/22:3(10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015380,"TG(15:1(9Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015382,TG(15:1(9Z)/16:1(9Z)/17:0)[iso6],,,,,,,,,,,,,,False
LMFA01031143,"(13E,15E)-octadeca-13,15-dien-9,11-diynoic acid",,,,,,,,,,,,,,False
LMGL03015393,TG(15:1(9Z)/16:1(9Z)/20:0)[iso6],,,,,,,,,,,,,,False
LMGL03015379,"TG(15:1(9Z)/16:0/22:4(7Z,10Z,13Z,16Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015385,TG(15:1(9Z)/16:1(9Z)/18:0)[iso6],,,,,,,,,,,,,,False
LMGL03015391,TG(15:1(9Z)/16:1(9Z)/19:0)[iso6],,,,,,,,,,,,,,False
LMGL03015397,"TG(15:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",,,,,,,,,,,,,,False
LMGL03015386,TG(15:1(9Z)/16:1(9Z)/18:1(9Z))[iso6],,,,,,,,,,,,,,False
LMGL03015387,"TG(15:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso6]",,,,,,,,,,,,,,False
